type,value,location,timestamp
audio,48.69466941835361,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,48.22824709526876,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,48.996924842424306,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,50.522166927347655,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,52.37049546464004,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,47.29156131616969,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,46.819831274194286,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,50.6916806826531,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:22Z
audio,42.12640153069601,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:45Z
audio,47.85208696079583,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:45Z
audio,50.94297194752917,IGA Marché Tellier Sainte Dorothee,2026-06-14T10:42:45Z
