"Time (s)","Sound pressure level (dB)"
9.994551206E2,5.681674069E1
9.995588112E2,5.662970553E1
9.996652800E2,5.742650130E1
9.997678059E2,5.674558809E1
9.998699962E2,5.762942280E1
9.999754850E2,5.720088130E1
1.000077584E3,5.574531918E1
1.000183315E3,5.600899816E1
1.000285194E3,5.723398154E1
1.000387378E3,5.803147726E1
1.000491409E3,5.737604854E1
1.000594250E3,5.602140865E1
1.000695921E3,5.592219337E1
1.000802431E3,5.685561624E1
1.000904827E3,5.588804279E1
1.001006568E3,5.762484333E1
1.001112619E3,5.508819333E1
1.001219178E3,5.617819910E1
1.001322078E3,5.552535982E1
1.001423806E3,5.708607571E1
1.001528591E3,5.700164945E1
1.001634134E3,5.708037383E1
1.001737413E3,5.657571417E1
1.001839316E3,5.740807731E1
1.001941230E3,5.713123027E1
1.002045994E3,5.938009290E1
1.002150370E3,5.862603448E1
1.002254879E3,5.631739965E1
1.002358553E3,5.757537533E1
1.002465169E3,5.673114200E1
1.002569006E3,5.836882013E1
1.002673846E3,5.893673534E1
1.002775661E3,5.651164418E1
1.002882193E3,5.597289800E1
1.002986109E3,5.615857430E1
1.003091221E3,5.535653133E1
1.003192788E3,5.465869097E1
1.003299474E3,5.593091074E1
1.003405114E3,5.638579066E1
1.003508425E3,5.619637636E1
1.003612707E3,5.516748401E1
1.003719231E3,5.635509304E1
1.003825388E3,5.681898926E1
1.003927091E3,5.821684274E1
1.004033586E3,5.621916564E1
1.004139257E3,5.812921587E1
1.004240650E3,5.703506945E1
1.004342772E3,5.936848987E1
1.004444448E3,5.816864615E1
1.004550604E3,5.731384463E1
1.004657099E3,5.708538684E1
1.004759987E3,5.654159800E1
1.004861636E3,5.619860232E1
1.004968172E3,5.871887086E1
1.005074590E3,5.649803881E1
1.005177260E3,5.563714558E1
1.005278798E3,5.810457798E1
1.005385349E3,5.781544918E1
1.005491216E3,5.842448823E1
1.005594515E3,5.789134792E1
1.005696824E3,5.661026603E1
1.005803291E3,5.618334448E1
1.005909518E3,5.740470780E1
1.006011693E3,5.665854622E1
1.006113287E3,5.699286318E1
1.006219766E3,5.719149150E1
1.006321763E3,5.631569085E1
1.006426852E3,5.578704300E1
1.006530232E3,5.867201984E1
1.006636856E3,5.859444362E1
1.006740264E3,5.902644127E1
1.006846851E3,5.727677151E1
1.006950594E3,5.833658653E1
1.007053947E3,5.855392505E1
1.007157835E3,5.827492682E1
1.007261312E3,5.861731586E1
1.007364935E3,5.566583280E1
1.007471612E3,5.621768624E1
1.007573813E3,5.545688546E1
1.007678594E3,5.700647197E1
1.007780613E3,5.521358673E1
1.007882270E3,5.509387569E1
1.007988309E3,5.592932766E1
1.008090484E3,5.793837002E1
1.008195860E3,5.939400034E1
1.008297965E3,5.767037911E1
1.008399649E3,5.818668989E1
1.008504959E3,5.836283816E1
1.008607176E3,5.871124222E1
1.008713216E3,5.880992839E1
1.008815228E3,5.778129857E1
1.008921693E3,5.729099638E1
1.009023813E3,5.771054254E1
1.009130432E3,5.689533025E1
1.009232363E3,5.741494203E1
1.009334143E3,5.833206689E1
1.009440661E3,5.770057557E1
1.009547233E3,5.698644752E1
1.009650645E3,5.547703779E1
1.009753611E3,5.729122481E1
1.009857947E3,5.777217843E1
1.009964493E3,5.748826485E1
1.010066715E3,5.663639703E1
1.010168351E3,5.696006347E1
1.010274562E3,5.742006957E1
1.010381062E3,5.647582032E1
1.010483948E3,5.691262535E1
1.010585643E3,5.676044820E1
1.010691223E3,5.508180336E1
1.010797725E3,5.897522079E1
1.010901155E3,5.818163770E1
1.011007646E3,5.774328879E1
1.011113852E3,5.903710606E1
1.011218251E3,5.693459919E1
1.011324428E3,5.986821082E1
1.011430964E3,5.938331353E1
1.011533499E3,5.703193456E1
1.011635451E3,5.894479039E1
1.011737183E3,5.885761502E1
1.011841042E3,5.966507020E1
1.011945070E3,5.759613091E1
1.012050664E3,5.726746104E1
1.012152760E3,5.555573477E1
1.012257178E3,5.772748453E1
1.012363799E3,6.055721813E1
1.012467973E3,5.909712173E1
1.012574268E3,5.749997730E1
1.012680786E3,5.870932206E1
1.012784960E3,5.959915221E1
1.012890991E3,5.761106936E1
1.012997618E3,5.719541480E1
1.013102037E3,5.628472938E1
1.013207559E3,5.803071710E1
1.013310905E3,5.848919662E1
1.013415161E3,5.869531767E1
1.013521258E3,5.853920643E1
1.013622863E3,5.955713282E1
1.013729360E3,5.870745424E1
1.013834984E3,5.679516706E1
1.013938447E3,5.709326566E1
1.014043178E3,5.688995747E1
1.014149697E3,5.475509370E1
1.014253637E3,5.583795020E1
1.014355708E3,5.659233962E1
1.014460033E3,5.653271814E1
1.014566536E3,5.863850525E1
1.014672775E3,5.652367058E1
1.014774527E3,5.624343958E1
1.014880999E3,5.689190039E1
1.014987545E3,5.762811576E1
1.015090032E3,5.778169688E1
1.015191727E3,5.799043367E1
1.015298283E3,5.569345176E1
1.015404745E3,5.612923878E1
1.015507288E3,5.667638752E1
1.015608914E3,6.222032517E1
1.015715533E3,6.241249232E1
1.015821989E3,5.651717662E1
1.015924478E3,5.785982907E1
1.016026104E3,5.695740225E1
1.016132592E3,5.734316616E1
1.016236749E3,5.725435481E1
1.016339802E3,5.824858377E1
1.016441854E3,5.820735685E1
1.016543600E3,5.962424585E1
1.016650093E3,5.562768549E1
1.016756592E3,5.960584260E1
1.016860737E3,5.984986017E1
1.016967280E3,5.670667432E1
1.017073304E3,5.836543287E1
1.017176243E3,5.844294060E1
1.017277969E3,5.639858725E1
1.017381782E3,5.813001074E1
1.017488276E3,5.784648211E1
1.017593511E3,5.853733893E1
1.017695257E3,5.595629612E1
1.017801655E3,5.975986224E1
1.017906630E3,6.003993759E1
1.018010746E3,5.768416377E1
1.018112488E3,5.708976278E1
1.018219004E3,5.728864898E1
1.018323232E3,5.749347401E1
1.018427978E3,5.713394351E1
1.018529708E3,5.808217331E1
1.018636164E3,6.494203839E1
1.018739901E3,5.881854197E1
1.018845218E3,5.793247034E1
1.018950615E3,5.762405589E1
1.019056560E3,5.801929871E1
1.019162280E3,5.723595755E1
1.019264141E3,5.596400664E1
1.019370639E3,5.699272799E1
1.019473306E3,5.709049831E1
1.019579573E3,5.651107288E1
1.019681359E3,5.880542473E1
1.019787871E3,5.909490204E1
1.019889979E3,5.768626855E1
1.019995108E3,5.816818032E1
1.020096987E3,5.706013941E1
1.020198758E3,5.752306060E1
1.020300625E3,5.791238291E1
1.020406647E3,5.756974698E1
1.020512418E3,5.709338474E1
1.020614392E3,5.679261587E1
1.020716160E3,5.743926381E1
1.020822787E3,5.726193056E1
1.020928524E3,5.796017340E1
1.021031533E3,5.850139606E1
1.021133235E3,5.692235998E1
1.021234097E3,5.855470571E1
1.021339884E3,5.674775793E1
1.021446374E3,5.564511732E1
1.021550563E3,5.540450076E1
1.021656554E3,5.680726499E1
1.021762111E3,5.702727345E1
1.021864133E3,5.772170707E1
1.021966178E3,5.661723305E1
1.022067890E3,5.711375158E1
1.022173126E3,5.663434192E1
1.022279641E3,5.660892845E1
1.022381508E3,5.716430066E1
1.022483543E3,5.649573249E1
1.022589854E3,5.724430669E1
1.022695452E3,5.572108946E1
1.022798670E3,5.759152985E1
1.022900799E3,5.667069134E1
1.023006388E3,5.498192607E1
1.023112872E3,5.683096028E1
1.023217845E3,5.790000816E1
1.023322926E3,5.794570341E1
1.023425235E3,5.869111328E1
1.023531690E3,5.734640500E1
1.023635136E3,5.770453700E1
1.023739466E3,5.752655306E1
1.023845871E3,5.831332711E1
1.023952184E3,5.736907501E1
1.024056014E3,5.710442856E1
1.024162447E3,5.601738461E1
1.024268408E3,5.789949806E1
1.024372722E3,5.655117028E1
1.024479283E3,5.671378165E1
1.024584391E3,5.620006438E1
1.024689240E3,5.697543223E1
1.024790773E3,5.650030841E1
1.024896401E3,5.728604324E1
1.025002749E3,5.729086896E1
1.025106053E3,5.624940978E1
1.025212632E3,5.708538318E1
1.025318808E3,5.775805482E1
1.025422677E3,5.718643902E1
1.025529220E3,5.890450920E1
1.025635734E3,5.802923021E1
1.025739091E3,5.760561681E1
1.025845582E3,5.760019327E1
1.025950619E3,5.670729821E1
1.026053105E3,5.617249512E1
1.026155663E3,5.689772604E1
1.026257617E3,5.692446973E1
1.026364098E3,5.774618824E1
1.026470348E3,5.816605988E1
1.026572512E3,5.720039149E1
1.026674117E3,5.720827113E1
1.026780648E3,5.816525897E1
1.026887152E3,5.655719907E1
1.026989780E3,5.745222272E1
1.027092055E3,5.749619532E1
1.027198552E3,5.734761093E1
1.027304844E3,5.722987294E1
1.027407112E3,5.705796239E1
1.027513738E3,5.743836594E1
1.027615868E3,5.831258276E1
1.027722060E3,5.745278060E1
1.027824214E3,5.901478101E1
1.027926001E3,5.774443678E1
1.028032316E3,5.828450705E1
1.028138493E3,5.794233916E1
1.028239654E3,5.844124264E1
1.028341607E3,5.879875904E1
1.028443317E3,5.911565429E1
1.028549863E3,5.932596189E1
1.028656260E3,5.816952359E1
1.028758776E3,5.776321269E1
1.028860536E3,5.999998680E1
1.028967205E3,5.959645606E1
1.029071839E3,5.933122146E1
1.029176029E3,5.914443497E1
1.029277793E3,5.866538297E1
1.029384338E3,5.745731222E1
1.029486135E3,5.764988195E1
1.029591415E3,5.808867589E1
1.029693379E3,5.764819932E1
1.029795191E3,5.766518161E1
1.029899892E3,5.826947803E1
1.030002144E3,5.749749672E1
1.030104622E3,5.796293748E1
1.030208926E3,5.698633040E1
1.030310859E3,5.743310424E1
1.030412691E3,5.744653265E1
1.030518486E3,5.833513575E1
1.030620172E3,5.897246808E1
1.030726269E3,5.938765706E1
1.030828212E3,5.734021663E1
1.030929985E3,5.768101330E1
1.031035700E3,5.868173832E1
1.031142202E3,5.857589398E1
1.031243645E3,5.800345282E1
1.031345628E3,5.709932486E1
1.031450591E3,5.852007903E1
1.031557304E3,5.667428011E1
1.031660891E3,5.776691104E1
1.031762744E3,5.662385684E1
1.031864464E3,5.797314153E1
1.031970959E3,5.849445013E1
1.032077518E3,5.834096568E1
1.032180045E3,5.845027712E1
1.032281662E3,5.867446923E1
1.032388245E3,5.766844170E1
1.032494700E3,6.007518248E1
1.032597234E3,5.971059777E1
1.032698813E3,5.938228600E1
1.032805283E3,5.669156589E1
1.032911765E3,5.959852650E1
1.033014487E3,6.169869813E1
1.033116172E3,5.681989193E1
1.033222784E3,5.769571253E1
1.033329251E3,5.801842397E1
1.033432915E3,5.967716046E1
1.033538686E3,5.874287320E1
1.033645158E3,5.825941988E1
1.033750563E3,5.776871310E1
1.033855097E3,5.697857789E1
1.033961518E3,5.717612641E1
1.034065741E3,5.636304781E1
1.034167308E3,5.858852894E1
1.034273818E3,5.831877164E1
1.034380479E3,5.772265910E1
1.034482870E3,5.748393222E1
1.034584514E3,5.786142882E1
1.034691015E3,5.847719974E1
1.034797551E3,5.981512530E1
1.034900062E3,5.807111273E1
1.035001701E3,5.841920587E1
1.035106563E3,5.958577655E1
1.035213061E3,5.832733561E1
1.035315255E3,5.942258425E1
1.035419872E3,5.893840950E1
1.035523326E3,5.764817010E1
1.035628988E3,5.846340393E1
1.035732540E3,5.975350103E1
1.035834507E3,5.807003686E1
1.035936347E3,6.017259828E1
1.036042769E3,5.971468941E1
1.036149185E3,5.939834412E1
1.036251693E3,5.927886534E1
1.036353403E3,5.868364537E1
1.036458624E3,5.801267482E1
1.036561783E3,5.806978545E1
1.036666929E3,5.742257455E1
1.036769077E3,5.667965208E1
1.036870659E3,5.914987339E1
1.036975755E3,5.709777314E1
1.037082523E3,5.712254413E1
1.037184216E3,5.940890437E1
1.037286431E3,5.806633982E1
1.037392426E3,5.833078669E1
1.037498965E3,5.909008514E1
1.037601579E3,5.835218381E1
1.037703610E3,5.861762378E1
1.037809075E3,6.031183365E1
1.037910670E3,5.997923716E1
1.038017198E3,6.057714740E1
1.038118957E3,5.818111804E1
1.038220922E3,6.065085079E1
1.038322684E3,5.792362275E1
1.038427449E3,5.892187419E1
1.038533359E3,5.973422417E1
1.038636247E3,5.880099681E1
1.038738330E3,5.921669743E1
1.038840038E3,5.880680142E1
1.038944888E3,5.886793547E1
1.039050597E3,5.807063546E1
1.039153524E3,5.905694189E1
1.039255595E3,5.909120802E1
1.039361643E3,5.887453861E1
1.039468247E3,5.957989493E1
1.039570697E3,5.819364847E1
1.039672804E3,5.823122702E1
1.039778187E3,5.857365394E1
1.039884650E3,5.862534072E1
1.039987871E3,5.737610199E1
1.040090051E3,5.877942156E1
1.040194894E3,5.837756539E1
1.040301412E3,5.717186398E1
1.040405168E3,5.804050163E1
1.040511517E3,5.639602279E1
1.040618001E3,5.857806932E1
1.040722255E3,6.004260234E1
1.040828154E3,5.871169063E1
1.040934689E3,5.848205175E1
1.041039307E3,5.843116057E1
1.041144846E3,5.845430091E1
1.041250582E3,5.802027020E1
1.041356392E3,5.729191120E1
1.041461506E3,5.809584505E1
1.041568034E3,5.853460453E1
1.041673402E3,5.778936905E1
1.041778123E3,5.773712309E1
1.041881809E3,5.732317426E1
1.041988359E3,5.788916450E1
1.042094887E3,5.749179316E1
1.042201465E3,5.826271994E1
1.042307605E3,5.721774669E1
1.042411504E3,5.697665749E1
1.042518056E3,5.621090283E1
1.042624629E3,5.694482767E1
1.042726782E3,5.869888500E1
1.042828301E3,5.758853597E1
1.042929194E3,5.880742105E1
1.043035666E3,5.970634872E1
1.043141939E3,5.795512629E1
1.043248252E3,5.706555530E1
1.043351464E3,5.690606645E1
1.043458006E3,5.730906883E1
1.043561141E3,5.906296277E1
1.043662848E3,5.759523564E1
1.043769369E3,5.887257311E1
1.043875898E3,5.853142814E1
1.043978404E3,5.789090818E1
1.044080132E3,5.796283611E1
1.044186680E3,5.864239384E1
1.044293161E3,5.756236726E1
1.044395762E3,5.776082191E1
1.044497395E3,5.825210186E1
1.044599556E3,5.958861841E1
1.044705240E3,5.925669925E1
1.044810974E3,5.921285539E1
1.044912952E3,6.174730969E1
1.045014759E3,6.032202026E1
1.045120468E3,5.968556895E1
1.045226959E3,5.830392471E1
1.045328304E3,5.795131052E1
1.045430348E3,5.962436480E1
1.045532134E3,5.924848307E1
1.045638445E3,5.806418083E1
1.045744142E3,5.896981784E1
1.045850605E3,5.883493170E1
1.045955101E3,5.812067286E1
1.046061553E3,5.776261135E1
1.046164580E3,5.745991303E1
1.046266285E3,5.791836555E1
1.046372203E3,5.829828819E1
1.046478565E3,5.944822318E1
1.046581747E3,5.879567179E1
1.046683455E3,5.860464424E1
1.046788894E3,5.806704515E1
1.046895367E3,5.858844389E1
1.046997000E3,5.897931371E1
1.047099174E3,6.007286648E1
1.047205612E3,5.923508983E1
1.047312165E3,5.945483533E1
1.047414402E3,5.947919371E1
1.047516448E3,5.944608740E1
1.047622165E3,6.019246540E1
1.047728525E3,5.945681707E1
1.047831639E3,6.120635040E1
1.047933574E3,5.991170669E1
1.048037933E3,5.905629823E1
1.048141181E3,5.917740414E1
1.048247648E3,5.889024618E1
1.048350826E3,5.751600209E1
1.048452509E3,5.902308753E1
1.048557835E3,5.699947751E1
1.048664313E3,5.873760839E1
1.048766091E3,5.624326827E1
1.048868200E3,5.709414951E1
1.048969842E3,5.630561653E1
1.049075056E3,5.612939164E1
1.049181518E3,5.720713366E1
1.049283468E3,5.757162670E1
1.049385581E3,5.553536728E1
1.049491757E3,5.657133819E1
1.049593501E3,5.708770391E1
1.049699987E3,5.693072474E1
1.049802701E3,5.716065604E1
1.049908426E3,5.784545104E1
1.050015166E3,5.700643240E1
1.050117829E3,5.782822972E1
1.050220013E3,5.692393611E1
1.050325111E3,5.919036636E1
1.050431856E3,5.675727833E1
1.050534996E3,5.759349336E1
1.050637199E3,5.719499764E1
1.050741757E3,5.772654171E1
1.050848352E3,5.820980776E1
1.050952222E3,5.882693957E1
1.051058387E3,5.690646696E1
1.051161015E3,5.609085649E1
1.051267506E3,5.589414809E1
1.051369629E3,5.688037396E1
1.051475067E3,5.686772803E1
1.051578281E3,5.624407065E1
1.051684750E3,5.767429753E1
1.051786860E3,5.651628344E1
1.051891875E3,5.758222699E1
1.051996362E3,5.660793650E1
1.052102836E3,5.567057814E1
1.052208426E3,5.628368283E1
1.052313118E3,5.624043353E1
1.052419628E3,5.738407343E1
1.052525086E3,5.653740912E1
1.052629727E3,5.687423515E1
1.052733156E3,5.954786928E1
1.052838183E3,5.827327781E1
1.052941685E3,5.513987551E1
1.053048504E3,5.664153673E1
1.053150628E3,5.614367829E1
1.053255409E3,5.532516380E1
1.053357511E3,5.693153864E1
1.053464193E3,6.019466452E1
1.053566561E3,6.075498477E1
1.053672613E3,5.911480519E1
1.053776597E3,5.639588870E1
1.053883063E3,5.610042539E1
1.053989552E3,5.902043058E1
1.054091835E3,5.923512117E1
1.054193466E3,5.747860838E1
1.054299887E3,5.725696787E1
1.054403142E3,5.788189645E1
1.054509127E3,5.804475516E1
1.054610708E3,5.748149225E1
1.054716947E3,5.738311858E1
1.054823539E3,5.721548248E1
1.054926215E3,5.888921355E1
1.055027878E3,5.812141886E1
1.055134304E3,5.798947485E1
1.055239979E3,5.852273149E1
1.055341560E3,5.837877621E1
1.055443673E3,5.864480048E1
1.055545957E3,5.826013483E1
1.055650561E3,5.796591134E1
1.055757046E3,5.815030037E1
1.055860925E3,5.884662769E1
1.055963164E3,5.748323635E1
1.056069601E3,5.735040472E1
1.056175923E3,5.783562635E1
1.056279581E3,5.731498376E1
1.056386126E3,5.786762923E1
1.056488641E3,5.582938814E1
1.056595245E3,6.178573911E1
1.056696952E3,7.806589314E1
1.056801824E3,5.998340060E1
1.056908244E3,5.802981774E1
1.057012474E3,5.843945665E1
1.057114249E3,5.874216253E1
1.057220728E3,5.860759991E1
1.057327214E3,5.703869407E1
1.057429691E3,5.828828672E1
1.057531472E3,5.819154230E1
1.057632353E3,5.765691336E1
1.057737358E3,5.925020722E1
1.057843801E3,5.658856239E1
1.057946999E3,5.731413431E1
1.058050571E3,5.781679314E1
1.058156092E3,6.050075235E1
1.058262175E3,5.857512772E1
1.058364326E3,5.791101966E1
1.058465954E3,5.779848260E1
1.058572502E3,5.840441425E1
1.058679014E3,5.707347331E1
1.058781489E3,5.597326801E1
1.058885755E3,5.777765976E1
1.058992289E3,5.751453176E1
1.059098533E3,5.903143375E1
1.059200193E3,5.856568100E1
1.059306682E3,5.865289551E1
1.059412704E3,5.807669245E1
1.059515852E3,5.740256075E1
1.059617419E3,5.815550611E1
1.059724019E3,5.735877521E1
1.059829297E3,5.829859289E1
1.059932903E3,5.726924960E1
1.060034529E3,5.721382874E1
1.060135412E3,5.851072015E1
1.060241904E3,5.821235484E1
1.060348139E3,5.821517905E1
1.060450242E3,5.868029896E1
1.060551884E3,5.897761493E1
1.060658518E3,5.831595123E1
1.060762696E3,5.849291361E1
1.060865416E3,5.911561255E1
1.060967592E3,5.891391273E1
1.061069934E3,5.768458381E1
1.061176379E3,5.899763965E1
1.061282688E3,5.854489842E1
1.061384837E3,5.888663806E1
1.061486421E3,5.759972686E1
1.061592893E3,5.838203961E1
1.061695975E3,5.878995694E1
1.061802048E3,5.877057406E1
1.061903619E3,5.913723929E1
1.062010106E3,5.808276721E1
1.062112003E3,5.725211412E1
1.062218326E3,5.791830186E1
1.062321084E3,5.900862698E1
1.062424991E3,5.769141606E1
1.062529346E3,5.763103039E1
1.062634634E3,5.678821620E1
1.062736617E3,5.735662727E1
1.062838451E3,5.836472302E1
1.062945004E3,5.830070009E1
1.063050583E3,5.766308835E1
1.063153833E3,5.848760476E1
1.063255511E3,5.641888299E1
1.063362028E3,5.784652325E1
1.063468366E3,5.773236870E1
1.063571117E3,5.821292016E1
1.063672714E3,5.905397438E1
1.063779203E3,5.985806814E1
1.063885769E3,6.015938344E1
1.063988293E3,5.861104929E1
1.064089934E3,5.776429463E1
1.064195808E3,5.797468335E1
1.064302374E3,5.815640872E1
1.064405525E3,5.933886464E1
1.064507105E3,6.049749902E1
1.064612652E3,5.774706301E1
1.064719217E3,5.838779597E1
1.064822745E3,5.741060546E1
1.064928977E3,5.777257180E1
1.065030836E3,5.732750990E1
1.065135608E3,5.787669557E1
1.065239924E3,5.686588341E1
1.065345728E3,5.672308697E1
1.065450578E3,5.805475689E1
1.065557022E3,5.891711263E1
1.065662254E3,5.807541167E1
1.065764817E3,5.742023684E1
1.065868699E3,5.789748113E1
1.065972510E3,5.755062276E1
1.066078992E3,5.805749080E1
1.066185647E3,5.922829915E1
1.066289499E3,5.826797489E1
1.066395644E3,5.826947706E1
1.066498620E3,5.803916031E1
1.066604011E3,5.733802933E1
1.066708665E3,5.813868119E1
1.066812080E3,5.974888574E1
1.066918559E3,5.925825830E1
1.067023712E3,5.874088011E1
1.067128546E3,5.735352016E1
1.067234347E3,6.022106185E1
1.067340768E3,5.881752819E1
1.067445215E3,5.813130684E1
1.067550650E3,5.727689467E1
1.067657238E3,5.698511777E1
1.067760062E3,5.935926114E1
1.067861778E3,5.831590511E1
1.067968479E3,5.817346489E1
1.068075022E3,5.828673002E1
1.068181429E3,5.838901891E1
1.068286857E3,5.700948300E1
1.068392384E3,5.890541081E1
1.068494340E3,5.908769598E1
1.068596172E3,5.721142243E1
1.068702691E3,5.695334171E1
1.068809182E3,5.901077287E1
1.068911668E3,5.896202330E1
1.069013314E3,5.837832911E1
1.069117361E3,5.747964660E1
1.069223842E3,5.732183707E1
1.069328786E3,5.884445036E1
1.069430515E3,5.720763253E1
1.069533176E3,5.650000541E1
1.069638510E3,5.787617629E1
1.069744189E3,5.873160165E1
1.069850593E3,5.716313787E1
1.069957093E3,5.760447004E1
1.070063200E3,5.674853981E1
1.070168594E3,5.834253102E1
1.070275027E3,5.850183649E1
1.070378391E3,5.781465256E1
1.070480496E3,5.870387431E1
1.070582087E3,5.849150995E1
1.070686619E3,5.822587615E1
1.070793134E3,5.637241559E1
1.070899227E3,5.820963508E1
1.071005909E3,5.882755258E1
1.071112461E3,5.792877474E1
1.071214843E3,5.861196067E1
1.071318782E3,5.852534511E1
1.071425281E3,5.733204971E1
1.071530963E3,5.951908390E1
1.071632226E3,5.804114235E1
1.071734408E3,5.856647341E1
1.071838694E3,5.745920782E1
1.071945251E3,6.092630298E1
1.072050588E3,6.112212586E1
1.072157165E3,5.925406729E1
1.072261918E3,6.124838968E1
1.072366500E3,6.467442424E1
1.072468263E3,6.423456038E1
1.072574726E3,6.212843242E1
1.072679316E3,6.007699956E1
1.072783724E3,5.879050828E1
1.072887980E3,5.739181230E1
1.072994466E3,5.812686100E1
1.073100772E3,5.793365669E1
1.073202473E3,5.828212455E1
1.073305207E3,5.857164493E1
1.073411755E3,5.671495512E1
1.073517973E3,5.714367010E1
1.073619743E3,5.700252116E1
1.073726216E3,5.782916991E1
1.073829292E3,5.818545444E1
1.073935177E3,5.855569109E1
1.074036962E3,5.900996457E1
1.074143427E3,6.011577660E1
1.074247073E3,5.706914264E1
1.074352475E3,5.768537944E1
1.074454137E3,5.815808220E1
1.074558608E3,5.828299319E1
1.074662613E3,5.871729510E1
1.074767760E3,5.799481150E1
1.074869885E3,6.093164729E1
1.074974164E3,6.065014109E1
1.075079348E3,5.816246610E1
1.075184938E3,5.743799717E1
1.075287172E3,5.825942152E1
1.075388907E3,5.892997341E1
1.075495442E3,5.691643051E1
1.075598676E3,5.772342246E1
1.075704401E3,5.861932548E1
1.075806046E3,5.850740675E1
1.075906995E3,5.785155551E1
1.076012529E3,5.817095153E1
1.076119012E3,5.801755519E1
1.076223527E3,5.850604268E1
1.076329163E3,5.693954105E1
1.076435631E3,5.731616675E1
1.076537100E3,5.853953929E1
1.076639095E3,5.625629262E1
1.076740882E3,5.611886651E1
1.076847503E3,5.695105044E1
1.076950574E3,5.820211449E1
1.077056312E3,5.685197735E1
1.077158183E3,5.765568437E1
1.077264725E3,5.734215676E1
1.077371201E3,5.736296074E1
1.077473619E3,5.951333644E1
1.077575268E3,6.179675664E1
1.077680433E3,6.042509767E1
1.077786922E3,5.916144743E1
1.077890834E3,5.943395025E1
1.077992544E3,5.959788335E1
1.078095404E3,5.893006541E1
1.078201948E3,5.791592348E1
1.078306092E3,5.900930866E1
1.078408302E3,5.782865229E1
1.078510047E3,5.839613092E1
1.078616518E3,5.924765744E1
1.078723048E3,6.038797731E1
1.078827204E3,5.863776869E1
1.078933355E3,5.858401471E1
1.079036698E3,5.972449013E1
1.079140711E3,5.964083751E1
1.079242821E3,5.970771712E1
1.079344494E3,6.039902733E1
1.079450631E3,5.838912900E1
1.079557108E3,5.783407802E1
1.079660042E3,6.010241869E1
1.079761762E3,6.007866591E1
1.079867025E3,5.959454181E1
1.079973195E3,5.805915103E1
1.080075446E3,5.984999991E1
1.080177418E3,5.831189883E1
1.080279187E3,5.813746368E1
1.080385696E3,5.842847049E1
1.080492213E3,5.993375560E1
1.080594679E3,6.133283367E1
1.080696491E3,5.918286647E1
1.080802193E3,5.901290822E1
1.080908840E3,5.903181423E1
1.081013604E3,5.870853025E1
1.081120069E3,6.012114689E1
1.081222087E3,6.009517525E1
1.081327215E3,5.875872615E1
1.081429241E3,5.807694222E1
1.081531000E3,6.073565911E1
1.081637172E3,5.857318622E1
1.081743595E3,5.922799292E1
1.081846524E3,5.869201794E1
1.081950584E3,5.996416407E1
1.082054166E3,5.924834254E1
1.082160688E3,5.878477246E1
1.082263792E3,5.942064719E1
1.082365518E3,5.759236150E1
1.082472047E3,5.795307043E1
1.082578526E3,5.866833230E1
1.082681114E3,5.762725999E1
1.082782762E3,5.807752397E1
1.082889279E3,5.727303905E1
1.082995725E3,5.606330565E1
1.083098421E3,5.736510018E1
1.083199931E3,5.850534229E1
1.083301666E3,5.755478593E1
1.083407488E3,5.709357652E1
1.083513674E3,5.663853055E1
1.083615769E3,5.715725233E1
1.083717497E3,5.609770209E1
1.083822480E3,5.787476478E1
1.083924025E3,5.794261341E1
1.084025597E3,5.662664897E1
1.084131065E3,5.854699252E1
1.084235966E3,5.957450823E1
1.084342602E3,5.926432768E1
1.084448368E3,5.827668484E1
1.084552005E3,5.851397130E1
1.084657610E3,5.751489339E1
1.084764240E3,5.792335596E1
1.084867638E3,5.829891465E1
1.084969299E3,5.836120013E1
1.085075914E3,5.742689955E1
1.085179787E3,5.831949594E1
1.085284927E3,5.857877031E1
1.085386480E3,5.793631847E1
1.085492422E3,5.828309991E1
1.085599016E3,5.753987715E1
1.085703639E3,5.761274937E1
1.085806479E3,5.818483840E1
1.085912066E3,5.814974545E1
1.086017403E3,5.821173956E1
1.086120931E3,5.734072768E1
1.086227824E3,5.653630524E1
1.086334403E3,6.016600148E1
1.086436503E3,5.781759779E1
1.086538167E3,5.876778821E1
1.086644671E3,5.829305883E1
1.086750585E3,5.915781084E1
1.086853726E3,5.884434561E1
1.086955415E3,5.931373076E1
1.087061969E3,5.948470793E1
1.087167832E3,5.755352424E1
1.087270936E3,5.840087402E1
1.087372744E3,5.812153979E1
1.087479293E3,5.757551432E1
1.087582534E3,5.867073391E1
1.087688168E3,5.834268789E1
1.087790019E3,5.832591534E1
1.087896513E3,5.698564654E1
1.088003011E3,5.737813317E1
1.088105420E3,5.815102336E1
1.088207106E3,5.845243836E1
1.088313625E3,5.764954508E1
1.088420057E3,5.825560377E1
1.088522604E3,5.801437051E1
1.088624283E3,5.736732026E1
1.088728127E3,5.715396696E1
1.088830985E3,5.700493669E1
1.088937462E3,5.646077493E1
1.089043222E3,5.728596943E1
1.089147831E3,5.725099355E1
1.089250600E3,5.597461577E1
1.089355109E3,5.698163733E1
1.089457114E3,5.639126414E1
1.089558845E3,5.622333587E1
1.089664897E3,5.606026259E1
1.089771488E3,5.572567814E1
1.089874341E3,5.517212273E1
1.089976096E3,5.638396755E1
1.090081641E3,5.708570287E1
1.090183316E3,6.000182692E1
1.090289686E3,6.283909701E1
1.090391723E3,5.606639266E1
