"Time (s)","Sound pressure level (dB)"
9.805243573E2,6.383366659E1
9.806267282E2,6.317180775E1
9.807285615E2,6.235235430E1
9.808350639E2,6.226164766E1
9.809415582E2,6.311041031E1
9.810439315E2,5.932922128E1
9.811456531E2,6.219758986E1
9.812521721E2,6.253193427E1
9.813586255E2,6.158937934E1
9.814610813E2,6.301618871E1
9.815628238E2,6.170155563E1
9.816669993E2,6.336321745E1
9.817702362E2,6.191341708E1
9.818764019E2,6.052225969E1
9.819783773E2,6.213629670E1
9.820800904E2,6.008252475E1
9.821866202E2,6.169396240E1
9.822886904E2,6.020282712E1
9.823936894E2,5.960615282E1
9.824957111E2,6.148887895E1
9.825974120E2,6.212886308E1
9.827039693E2,6.189312240E1
9.828104990E2,6.136350455E1
9.829129260E2,6.454613256E1
9.830145820E2,6.037360051E1
9.831211639E2,6.382844951E1
9.832277288E2,6.372913750E1
9.833301428E2,6.516565542E1
9.834316918E2,6.297201613E1
9.835337766E2,6.190209698E1
9.836401887E2,6.193788840E1
9.837465766E2,5.985026876E1
9.838488944E2,6.174282072E1
9.839536570E2,6.384980572E1
9.840601392E2,6.174167943E1
9.841644759E2,6.371487373E1
9.842660435E2,6.247172032E1
9.843725490E2,6.046578967E1
9.844791726E2,6.445157098E1
9.845817132E2,6.356834256E1
9.846834964E2,6.399805132E1
9.847900154E2,6.486628085E1
9.848965017E2,6.347893809E1
9.849988948E2,6.194805784E1
9.851006223E2,6.381747902E1
9.852071705E2,6.000523096E1
9.853137482E2,6.060031985E1
9.854160679E2,6.074863987E1
9.855178324E2,6.129131663E1
9.856243165E2,6.127274550E1
9.857307710E2,6.343115202E1
9.858369097E2,6.246845474E1
9.859434177E2,6.533499119E1
9.860481871E2,6.396729574E1
9.861503131E2,6.161255821E1
9.862518917E2,6.451264193E1
9.863567739E2,6.608608547E1
9.864633907E2,6.385925747E1
9.865674470E2,6.460059868E1
9.866691441E2,6.661128475E1
9.867756219E2,6.516732197E1
9.868821445E2,6.262369445E1
9.869846144E2,6.257293572E1
9.870863564E2,6.461028379E1
9.871929497E2,6.396797100E1
9.872994991E2,6.161699769E1
9.874018173E2,6.119929991E1
9.875034545E2,6.181358761E1
9.876053437E2,6.294505629E1
9.877109383E2,5.701114475E1
9.878169564E2,5.988413621E1
9.879191447E2,5.797359624E1
9.880215376E2,6.117959570E1
9.881281123E2,6.145117952E1
9.882342050E2,6.424044849E1
9.883361992E2,6.152768984E1
9.884405487E2,6.583072720E1
9.885451297E2,6.548891525E1
9.886513437E2,6.413179593E1
9.887535153E2,6.350022153E1
9.888550543E2,6.056487125E1
9.889578449E2,6.173476629E1
9.890642667E2,6.372012463E1
9.891685972E2,6.491773901E1
9.892707640E2,6.407057292E1
9.893723575E2,6.079749245E1
9.894751705E2,6.310925075E1
9.895799241E2,6.093351550E1
9.896858864E2,6.388399599E1
9.897880602E2,6.060742132E1
9.898896135E2,6.332886736E1
9.899924434E2,6.298908629E1
9.900966436E2,6.179855678E1
9.902030395E2,6.348343120E1
9.903053698E2,6.215810807E1
9.904070982E2,6.238788844E1
9.905097579E2,6.182428793E1
9.906165037E2,6.067500035E1
9.907224594E2,6.170946332E1
9.908241247E2,5.984318585E1
9.909249690E2,6.184762390E1
9.910309945E2,6.010165967E1
9.911375171E2,6.251809951E1
9.912409195E2,6.123787120E1
9.913451730E2,6.237167205E1
9.914497137E2,6.366905404E1
9.915549525E2,6.079106924E1
9.916569735E2,6.307687645E1
9.917586317E2,6.277253346E1
9.918636999E2,6.133942894E1
9.919701727E2,6.341638331E1
9.920741979E2,6.305265676E1
9.921758034E2,6.178472193E1
9.922823117E2,6.031547518E1
9.923857046E2,5.996462180E1
9.924893341E2,6.025532374E1
9.925913431E2,5.878827718E1
9.926930866E2,6.225834843E1
9.927995704E2,6.188680897E1
9.929061384E2,6.131586602E1
9.930085446E2,6.399980966E1
9.931102372E2,6.158399893E1
9.932169140E2,6.201168097E1
9.933234528E2,6.372337505E1
9.934257128E2,6.595116902E1
9.935273617E2,6.435298823E1
9.936338101E2,6.102316923E1
9.937395062E2,6.130832088E1
9.938427876E2,5.891490329E1
9.939445186E2,5.989642490E1
9.940509773E2,5.902185347E1
9.941574249E2,6.178384240E1
9.942614592E2,6.213221031E1
9.943646501E2,6.497964737E1
9.944711791E2,5.993087305E1
9.945751237E2,5.906032723E1
9.946771864E2,5.952514948E1
9.947788493E2,6.182722307E1
9.948855292E2,6.177552850E1
9.949904217E2,6.244756854E1
9.950944120E2,6.103489097E1
9.951959930E2,5.994090015E1
9.953024558E2,6.109024022E1
9.954089522E2,6.363475845E1
9.955116110E2,6.118251024E1
9.956131567E2,6.050750217E1
9.957197138E2,6.295731520E1
9.958261715E2,6.344788526E1
9.959286949E2,6.368165880E1
9.960302519E2,6.218532920E1
9.961336779E2,6.141631646E1
9.962401675E2,6.183406226E1
9.963458748E2,5.892271107E1
9.964474447E2,5.894464290E1
9.965538925E2,6.217023961E1
9.966603703E2,5.990903049E1
9.967630915E2,5.893728899E1
9.968653338E2,6.100546155E1
9.969718581E2,6.305108982E1
9.970782563E2,6.542531371E1
9.971801944E2,6.517053848E1
9.972819978E2,6.049033295E1
9.973836853E2,5.883228144E1
9.974901873E2,6.219082087E1
9.975955152E2,6.052527211E1
9.976974911E2,5.984845741E1
9.977992064E2,6.089332554E1
9.979057711E2,5.766754621E1
9.980124031E2,5.982205015E1
9.981146526E2,6.050501098E1
9.982163432E2,6.202539163E1
9.983229381E2,6.127481394E1
9.984293984E2,6.259818599E1
9.985317525E2,6.146912046E1
9.986335052E2,6.196695134E1
9.987400155E2,6.210492710E1
9.988465037E2,6.432744756E1
9.989490470E2,6.325715193E1
9.990507109E2,5.952267159E1
9.991572311E2,6.053778587E1
9.992595413E2,6.033898565E1
9.993642196E2,6.292139790E1
9.994674118E2,6.112364033E1
9.995698886E2,6.345431578E1
9.996755958E2,6.111218591E1
9.997813320E2,6.203170651E1
9.998834934E2,6.015764500E1
9.999857581E2,6.071385657E1
1.000092305E3,5.732641656E1
1.000198501E3,6.024327662E1
1.000300627E3,6.038877239E1
1.000402209E3,5.964467496E1
1.000508847E3,6.112556653E1
1.000615348E3,5.852761006E1
1.000717759E3,5.997331140E1
1.000819382E3,5.707230327E1
1.000925857E3,5.858184956E1
1.001032363E3,5.926145856E1
1.001134915E3,5.887637184E1
1.001236494E3,5.954967188E1
1.001341341E3,5.760781640E1
1.001447840E3,5.979074445E1
1.001552141E3,6.111714438E1
1.001653635E3,6.168164002E1
1.001760120E3,6.423595254E1
1.001866621E3,6.122543110E1
1.001969268E3,6.038321325E1
1.002070919E3,5.805642839E1
1.002177381E3,5.981209766E1
1.002279297E3,6.122310169E1
1.002384494E3,6.146456820E1
1.002486622E3,6.089218444E1
1.002588246E3,5.998261924E1
1.002694753E3,6.199747508E1
1.002801270E3,6.487954358E1
1.002903882E3,6.161525456E1
1.003005448E3,6.094446482E1
1.003110377E3,6.153933760E1
1.003216847E3,5.803406688E1
1.003319042E3,6.059771603E1
1.003421177E3,6.071884598E1
1.003522746E3,6.133136168E1
1.003629286E3,6.036671360E1
1.003732418E3,6.061237767E1
1.003836299E3,6.159888616E1
1.003938470E3,6.004290837E1
1.004044122E3,6.031161076E1
1.004146366E3,6.186967398E1
1.004252833E3,6.021861256E1
1.004355616E3,6.339415064E1
1.004459926E3,6.280668155E1
1.004565159E3,6.029614417E1
1.004670658E3,5.885116555E1
1.004772836E3,5.877945128E1
1.004874404E3,6.000058971E1
1.004977276E3,5.978446283E1
1.005083825E3,5.838010787E1
1.005188141E3,5.977438741E1
1.005290224E3,5.840102316E1
1.005391965E3,6.083765525E1
1.005494585E3,5.896248194E1
1.005599790E3,6.297214868E1
1.005705461E3,5.889159431E1
1.005807492E3,6.024673722E1
1.005909146E3,5.907192263E1
1.006011935E3,5.982937019E1
1.006118411E3,6.094293117E1
1.006222727E3,6.159930369E1
1.006324828E3,6.189852822E1
1.006426449E3,6.495392128E1
1.006529204E3,5.886210001E1
1.006633858E3,6.481515620E1
1.006739976E3,6.521506647E1
1.006842134E3,6.352937767E1
1.006943701E3,6.762565879E1
1.007046532E3,6.462244570E1
1.007150952E3,6.287354807E1
1.007257273E3,6.465277031E1
1.007359449E3,6.564349114E1
1.007460989E3,6.372547116E1
1.007563863E3,6.549197681E1
1.007667633E3,6.792417083E1
1.007774101E3,6.441503484E1
1.007876753E3,6.228638205E1
1.007978567E3,6.248355903E1
1.008081248E3,6.303113812E1
1.008187793E3,6.175123204E1
1.008294043E3,6.328271409E1
1.008395668E3,6.120802805E1
1.008502125E3,6.263413539E1
1.008608687E3,6.383607282E1
1.008711159E3,6.138045823E1
1.008812792E3,6.084730897E1
1.008919307E3,6.115740050E1
1.009026134E3,6.572634744E1
1.009128311E3,6.120542490E1
1.009229939E3,6.164142317E1
1.009336410E3,6.152703834E1
1.009442171E3,6.179349489E1
1.009545430E3,6.028586801E1
1.009647120E3,5.882509841E1
1.009753535E3,5.830314014E1
1.009860046E3,5.904199988E1
1.009962568E3,5.566620328E1
1.010064269E3,5.976861986E1
1.010170232E3,5.933437195E1
1.010273779E3,6.210298529E1
1.010379742E3,6.280726054E1
1.010481384E3,6.694261586E1
1.010587935E3,6.321031446E1
1.010689544E3,6.488578242E1
1.010794962E3,6.151430418E1
1.010896964E3,6.153629492E1
1.010998724E3,5.947587928E1
1.011105284E3,6.273188415E1
1.011211785E3,6.066907456E1
1.011314141E3,6.257617122E1
1.011415870E3,6.104436947E1
1.011522676E3,6.157212600E1
1.011627060E3,5.975896262E1
1.011729417E3,5.976519266E1
1.011831306E3,6.005688300E1
1.011933155E3,6.139638529E1
1.012039615E3,5.934362715E1
1.012146091E3,5.981279618E1
1.012248494E3,5.972741764E1
1.012350385E3,5.931540464E1
1.012456890E3,6.059625629E1
1.012558556E3,6.305810989E1
1.012663748E3,6.265769670E1
1.012765669E3,6.416933425E1
1.012867382E3,6.312957073E1
1.012973893E3,6.335589490E1
1.013080391E3,6.057523192E1
1.013182877E3,6.198181429E1
1.013284542E3,6.209575599E1
1.013388680E3,6.009607311E1
1.013495199E3,6.228442663E1
1.013598002E3,6.053277644E1
1.013700174E3,6.479754104E1
1.013801815E3,6.420145181E1
1.013908272E3,6.266741207E1
1.014014777E3,6.163803400E1
1.014117269E3,6.050697629E1
1.014218949E3,6.212697305E1
1.014325496E3,6.324356731E1
1.014431945E3,6.128109760E1
1.014534462E3,6.190555628E1
1.014636058E3,6.090870211E1
1.014736916E3,6.203994127E1
1.014843396E3,6.374908286E1
1.014949606E3,6.114582323E1
1.015054761E3,6.437631376E1
1.015160709E3,6.209995116E1
1.015266638E3,6.397849705E1
1.015368766E3,7.052443618E1
1.015470353E3,6.590726326E1
1.015576901E3,6.960504536E1
1.015678866E3,6.596090793E1
1.015783850E3,6.760640860E1
1.015886062E3,6.285990468E1
1.015987622E3,6.454701876E1
1.016094158E3,6.277729506E1
1.016200402E3,6.202889821E1
1.016303209E3,6.426025429E1
1.016404736E3,6.126711328E1
1.016511256E3,6.456773280E1
1.016617763E3,6.831640873E1
1.016720374E3,6.410146463E1
1.016822125E3,6.596206781E1
1.016924937E3,6.413837038E1
1.017029275E3,6.555905243E1
1.017134980E3,6.011687683E1
1.017237621E3,6.061262187E1
1.017339336E3,6.206783502E1
1.017445883E3,6.416971670E1
1.017550324E3,6.426250440E1
1.017652936E3,6.827634537E1
1.017754910E3,6.851280727E1
1.017856658E3,6.341165857E1
1.017962661E3,6.432730974E1
1.018067064E3,6.665403365E1
1.018172109E3,6.279788642E1
1.018273813E3,5.997594351E1
1.018377434E3,6.117744824E1
1.018483991E3,6.180805828E1
1.018587376E3,6.027571281E1
1.018692713E3,6.265554105E1
1.018798413E3,6.566660019E1
1.018904442E3,6.313408771E1
1.019006430E3,6.391111723E1
1.019108196E3,6.255493956E1
1.019214744E3,6.125501024E1
1.019321263E3,6.523740165E1
1.019423501E3,6.255850948E1
1.019525105E3,6.276263630E1
1.019625980E3,6.509986090E1
1.019732475E3,6.552708450E1
1.019838589E3,6.804776296E1
1.019940649E3,6.865333231E1
1.020042326E3,6.914875947E1
1.020148863E3,6.510707365E1
1.020255316E3,6.496017921E1
1.020357814E3,6.487548386E1
1.020459409E3,6.505463629E1
1.020563768E3,6.532604023E1
1.020666641E3,6.601741235E1
1.020772895E3,6.551327547E1
1.020875018E3,6.637714998E1
1.020976590E3,6.424201664E1
1.021081021E3,6.279654390E1
1.021187552E3,6.580947229E1
1.021292196E3,6.486683132E1
1.021393969E3,6.343528283E1
1.021498687E3,6.482562750E1
1.021605149E3,6.252883719E1
1.021709328E3,6.085949826E1
1.021811033E3,6.286402167E1
1.021917499E3,6.096744347E1
1.022024035E3,6.201221255E1
1.022126459E3,6.295728001E1
1.022228857E3,6.483939484E1
1.022335394E3,6.512736005E1
1.022441146E3,6.282137494E1
1.022543669E3,6.451882707E1
1.022645335E3,6.278313844E1
1.022751823E3,6.302756662E1
1.022858241E3,6.270433534E1
1.022960861E3,6.196693298E1
1.023065090E3,6.238442094E1
1.023171605E3,6.166044093E1
1.023275875E3,5.876815904E1
1.023377947E3,5.968921900E1
1.023479600E3,6.235920427E1
1.023582362E3,6.368286408E1
1.023686948E3,6.179832214E1
1.023793151E3,6.334588076E1
1.023895266E3,6.203102921E1
1.023996888E3,6.192474583E1
1.024099688E3,6.315464776E1
1.024203045E3,6.659778946E1
1.024309742E3,6.483671912E1
1.024413149E3,5.913681150E1
1.024516111E3,6.034591390E1
1.024622659E3,6.446616827E1
1.024727791E3,6.233346835E1
1.024829855E3,6.062075800E1
1.024932297E3,5.900741444E1
1.025038829E3,5.984480614E1
1.025144879E3,6.635109293E1
1.025246930E3,6.062327522E1
1.025348589E3,6.543354533E1
1.025455070E3,6.439398087E1
1.025559000E3,6.299617059E1
1.025664108E3,6.193775723E1
1.025765708E3,5.974626831E1
1.025872218E3,6.053343886E1
1.025978666E3,6.653582786E1
1.026081304E3,6.500896218E1
1.026183018E3,6.029745724E1
1.026289554E3,6.261064236E1
1.026394654E3,6.697274820E1
1.026498474E3,6.092183417E1
1.026600154E3,6.222293165E1
1.026706701E3,6.220706899E1
1.026813211E3,6.312231053E1
1.026916833E3,6.265076417E1
1.027023415E3,6.277486877E1
1.027129949E3,5.903445987E1
1.027232647E3,6.072411560E1
1.027334317E3,5.893907882E1
1.027440735E3,6.299645161E1
1.027547222E3,6.101374321E1
1.027649898E3,6.206189142E1
1.027752159E3,6.344308339E1
1.027858636E3,6.336663624E1
1.027964887E3,6.509520035E1
1.028067098E3,6.424604525E1
1.028168589E3,6.096265465E1
1.028275160E3,6.275821088E1
1.028377437E3,6.013083101E1
1.028482133E3,6.292545022E1
1.028584325E3,6.542485053E1
1.028686570E3,6.628843044E1
1.028793138E3,6.259035467E1
1.028899447E3,5.930032996E1
1.029001469E3,5.937519827E1
1.029103177E3,6.173708625E1
1.029209916E3,5.922809164E1
1.029313771E3,6.129676750E1
1.029419262E3,6.021345610E1
1.029523777E3,5.905784768E1
1.029630278E3,6.599116637E1
1.029735710E3,6.673196443E1
1.029837395E3,6.531422494E1
1.029943879E3,5.917267710E1
1.030050346E3,6.185860289E1
1.030152894E3,6.476591148E1
1.030255251E3,5.927595866E1
1.030361816E3,6.307482493E1
1.030467938E3,6.074704254E1
1.030570028E3,6.231867229E1
1.030671736E3,5.998814099E1
1.030778268E3,6.016766625E1
1.030884780E3,5.983706872E1
1.030987183E3,5.987973044E1
1.031088858E3,5.863203553E1
1.031195396E3,6.105341483E1
1.031301982E3,5.886735046E1
1.031405043E3,5.962764174E1
1.031506740E3,5.867344474E1
1.031613313E3,6.085342234E1
1.031719492E3,5.729907372E1
1.031821450E3,6.208476343E1
1.031923187E3,5.812019639E1
1.032029709E3,6.001874211E1
1.032136089E3,6.120983185E1
1.032238585E3,6.514547842E1
1.032340383E3,6.406075207E1
1.032446859E3,6.454839331E1
1.032553284E3,6.336882362E1
1.032655711E3,6.312956430E1
1.032757522E3,6.370510267E1
1.032862209E3,6.537391218E1
1.032964010E3,6.347751583E1
1.033070460E3,6.300113271E1
1.033172916E3,6.050442795E1
1.033274599E3,6.248082187E1
1.033379540E3,6.032310566E1
1.033482041E3,6.041344980E1
1.033588095E3,5.863805884E1
1.033690258E3,5.775106945E1
1.033792033E3,5.832693692E1
1.033896748E3,5.891147620E1
1.033999631E3,5.845637263E1
1.034105582E3,5.836973117E1
1.034207524E3,5.919228946E1
1.034309382E3,5.894744983E1
1.034414611E3,5.882162098E1
1.034516570E3,5.860463561E1
1.034622708E3,6.124628372E1
1.034724695E3,6.096001339E1
1.034826313E3,6.061384490E1
1.034931201E3,5.698456441E1
1.035033175E3,6.071685444E1
1.035139624E3,6.005299278E1
1.035241958E3,5.863067484E1
1.035343567E3,6.114638187E1
1.035448447E3,6.255517138E1
1.035550883E3,6.238455994E1
1.035657063E3,6.024830755E1
1.035759258E3,6.182894383E1
1.035865373E3,6.200958388E1
1.035968885E3,6.101017210E1
1.036074144E3,5.855499368E1
1.036176226E3,6.047130956E1
1.036277867E3,6.118214187E1
1.036384350E3,6.329688919E1
1.036490970E3,5.993495427E1
1.036593458E3,6.022888209E1
1.036695081E3,6.047143839E1
1.036801616E3,6.482007930E1
1.036908088E3,6.364389355E1
1.037010579E3,6.127040028E1
1.037112208E3,5.962787368E1
1.037218735E3,5.885598372E1
1.037325231E3,5.725387079E1
1.037427657E3,6.117965761E1
1.037531926E3,5.819737155E1
1.037635540E3,5.999407286E1
1.037741992E3,5.933917294E1
1.037844770E3,6.512444205E1
1.037946366E3,6.123738731E1
1.038049145E3,6.114412725E1
1.038155662E3,6.199808058E1
1.038259920E3,6.071127941E1
1.038362025E3,6.219996542E1
1.038463632E3,6.293650729E1
1.038566368E3,5.928042758E1
1.038668892E3,5.770955777E1
1.038775406E3,5.819673465E1
1.038879255E3,5.699772604E1
1.038981530E3,5.912747914E1
1.039083610E3,6.081902256E1
1.039190095E3,5.742402629E1
1.039294362E3,5.866889669E1
1.039396417E3,5.892272325E1
1.039498039E3,6.568005360E1
1.039600834E3,6.229304268E1
1.039707381E3,6.214436875E1
1.039813676E3,6.448397656E1
1.039919566E3,6.421916618E1
1.040025970E3,6.274959841E1
1.040130545E3,5.670437978E1
1.040232310E3,5.890134812E1
1.040338815E3,5.938985412E1
1.040445255E3,5.821421634E1
1.040547689E3,6.105931312E1
1.040649477E3,6.392812328E1
1.040756031E3,6.196753693E1
1.040862505E3,6.363779463E1
1.040964715E3,5.986976845E1
1.041066426E3,5.790520389E1
1.041172955E3,5.715716828E1
1.041279491E3,5.574791115E1
1.041381964E3,5.889998085E1
1.041484213E3,5.900707058E1
1.041589893E3,5.785872456E1
1.041696224E3,5.903481456E1
1.041799017E3,5.921501515E1
1.041900685E3,5.883575061E1
1.042006786E3,6.179795023E1
1.042113306E3,5.984465796E1
1.042216126E3,6.035603500E1
1.042317810E3,6.109711400E1
1.042423196E3,5.887744209E1
1.042529720E3,5.622748759E1
1.042631241E3,5.549856898E1
1.042733243E3,5.516419282E1
1.042834896E3,5.389501110E1
1.042939254E3,5.648543161E1
1.043039961E3,6.177074944E1
1.043141934E3,6.181477759E1
1.043243935E3,5.844389623E1
1.043348684E3,6.198631634E1
1.043452281E3,5.900786106E1
1.043556655E3,6.043289006E1
1.043658824E3,5.919765098E1
1.043765412E3,5.764809977E1
1.043869284E3,5.727558943E1
1.043973302E3,6.083435717E1
1.044075908E3,5.795109631E1
1.044181806E3,6.018487455E1
1.044286491E3,5.802619278E1
1.044389249E3,6.039593658E1
1.044491906E3,5.657122996E1
1.044597187E3,5.720422567E1
1.044703693E3,5.703278095E1
1.044806692E3,5.610220870E1
1.044914198E3,5.820751938E1
1.045017248E3,6.023638119E1
1.045123297E3,5.845160454E1
1.045226701E3,6.210873540E1
1.045333349E3,6.029393729E1
1.045436242E3,6.048304150E1
1.045540596E3,6.057172699E1
1.045643272E3,5.487749021E1
1.045749704E3,5.876716878E1
1.045854907E3,5.913231418E1
1.045960145E3,5.737701219E1
1.046066701E3,5.800687995E1
1.046173278E3,5.624277202E1
1.046276716E3,5.984062116E1
1.046383374E3,5.759769217E1
1.046485469E3,5.865714288E1
1.046589968E3,5.420187888E1
1.046693415E3,5.684515595E1
1.046799897E3,6.042934005E1
1.046902563E3,6.058141029E1
1.047006208E3,6.115196314E1
1.047110004E3,5.963161729E1
1.047216500E3,5.791350479E1
1.047319846E3,5.956312896E1
1.047426055E3,5.755822383E1
1.047532551E3,5.851649805E1
1.047636974E3,6.082588622E1
1.047739946E3,5.958592950E1
1.047843417E3,5.887510043E1
1.047949943E3,5.621645714E1
1.048054127E3,5.762065154E1
1.048156032E3,5.815741841E1
1.048259996E3,5.774884003E1
1.048366692E3,6.150889086E1
1.048471115E3,5.614445515E1
1.048573195E3,5.732202132E1
1.048676628E3,5.784025209E1
1.048782679E3,6.090366692E1
1.048888215E3,6.049416324E1
1.048993353E3,6.071397699E1
1.049100016E3,5.915662488E1
1.049206621E3,5.940357074E1
1.049309865E3,5.818839537E1
1.049416350E3,5.820902294E1
1.049522438E3,5.665812978E1
1.049626624E3,5.667798576E1
1.049730495E3,5.865809506E1
1.049836988E3,6.231101964E1
1.049943117E3,6.042160135E1
1.050049744E3,6.167316518E1
1.050156283E3,6.072849007E1
1.050259906E3,5.716741678E1
1.050366407E3,5.622461697E1
1.050472905E3,6.057544062E1
1.050576602E3,5.754647559E1
1.050683097E3,5.612377156E1
1.050789471E3,5.682780664E1
1.050894148E3,5.786001038E1
1.051000691E3,5.609446005E1
1.051106163E3,5.648688702E1
1.051209729E3,5.826459967E1
1.051311337E3,5.964241365E1
1.051417892E3,5.574324663E1
1.051523322E3,5.643395520E1
1.051626821E3,5.645182691E1
1.051728401E3,5.829859259E1
1.051829289E3,5.951824323E1
1.051935976E3,6.167072393E1
1.052041959E3,5.849396251E1
1.052144145E3,5.890951721E1
1.052245859E3,5.866212074E1
1.052352303E3,5.926239577E1
1.052456654E3,5.894980727E1
1.052561361E3,5.746946657E1
1.052663119E3,5.961120650E1
1.052769704E3,5.940307006E1
1.052872528E3,5.686805425E1
1.052976743E3,5.619027179E1
1.053078654E3,5.781250770E1
1.053180291E3,6.037218039E1
1.053286778E3,6.127740738E1
1.053389379E3,5.891167373E1
1.053493868E3,5.717874711E1
1.053595929E3,5.965629820E1
1.053697586E3,5.875447716E1
1.053804159E3,5.743904310E1
1.053905680E3,5.613225739E1
1.054011088E3,6.089202360E1
1.054113156E3,5.703226924E1
1.054214802E3,6.030054638E1
1.054321310E3,5.881786871E1
1.054425313E3,5.696702393E1
1.054530192E3,5.628041913E1
1.054631937E3,5.600799283E1
1.054738388E3,5.523688382E1
1.054843219E3,5.668965324E1
1.054947368E3,5.753711302E1
1.055049037E3,6.464802811E1
1.055153854E3,6.145648658E1
1.055260329E3,6.205408416E1
1.055364531E3,6.091528875E1
1.055466156E3,5.864635935E1
1.055572653E3,5.795217854E1
1.055679112E3,5.727866072E1
1.055781664E3,6.033450175E1
1.055883310E3,5.669133089E1
1.055989836E3,5.668619370E1
1.056093728E3,5.757875500E1
1.056198902E3,5.604110220E1
1.056300476E3,6.005273310E1
1.056406939E3,5.655746672E1
1.056508584E3,5.832603634E1
1.056613976E3,5.933428428E1
1.056716102E3,6.300696222E1
1.056817691E3,5.855405691E1
1.056924242E3,5.822900628E1
1.057030798E3,5.849502971E1
1.057133148E3,5.927119371E1
1.057237417E3,5.862116625E1
1.057343870E3,5.907857680E1
1.057450180E3,6.121907259E1
1.057551801E3,5.964404514E1
1.057658200E3,6.012113144E1
1.057764656E3,5.525143864E1
1.057867386E3,5.950195804E1
1.057968951E3,5.715406664E1
1.058074242E3,5.812989586E1
1.058176127E3,5.526745961E1
1.058282471E3,5.514360096E1
1.058384609E3,5.567001540E1
1.058486200E3,5.637294659E1
1.058592756E3,5.862278306E1
1.058699259E3,6.042722779E1
1.058801741E3,5.882802915E1
1.058903332E3,6.182841808E1
1.059009525E3,5.742646135E1
1.059116169E3,5.852972758E1
1.059218935E3,5.938513271E1
1.059320422E3,5.824567609E1
1.059427168E3,5.802026844E1
1.059533618E3,5.765577134E1
1.059636013E3,5.688142333E1
1.059737511E3,5.901282545E1
1.059838373E3,5.568182973E1
1.059944825E3,5.744085624E1
1.060051101E3,5.778113463E1
1.060153238E3,5.839217504E1
1.060254926E3,5.734033571E1
1.060361438E3,5.842673574E1
1.060463830E3,6.055204813E1
1.060570391E3,5.733805848E1
1.060672115E3,5.908335150E1
1.060778628E3,5.945068004E1
1.060885090E3,6.000341775E1
1.060987605E3,5.926452232E1
1.061089259E3,5.946018752E1
1.061195770E3,5.659217476E1
1.061302305E3,5.887223960E1
1.061404683E3,5.826490003E1
1.061506458E3,5.730631350E1
1.061612992E3,6.257072571E1
1.061719557E3,6.204209913E1
1.061821767E3,5.943607968E1
1.061923460E3,5.785132641E1
1.062027188E3,5.866461888E1
1.062130333E3,5.943803649E1
1.062236731E3,5.667964628E1
1.062339986E3,6.002933232E1
1.062446368E3,6.223348793E1
1.062548009E3,5.787148265E1
1.062654014E3,5.721389965E1
1.062756102E3,5.650373637E1
1.062857678E3,5.486908796E1
1.062960536E3,5.990767401E1
1.063063265E3,5.932132079E1
1.063169721E3,5.914576690E1
1.063273383E3,5.812509153E1
1.063374877E3,5.977846814E1
1.063481367E3,5.587614321E1
1.063587853E3,5.878385600E1
1.063690414E3,5.711553262E1
1.063792180E3,5.590994423E1
1.063898749E3,5.555020470E1
1.064005330E3,5.545304341E1
1.064107615E3,5.612637108E1
1.064209206E3,5.774685519E1
1.064314292E3,5.762050214E1
1.064416392E3,5.710316541E1
1.064522728E3,5.760953021E1
1.064624824E3,5.669727543E1
1.064726339E3,5.866224291E1
1.064832929E3,5.694568952E1
1.064939419E3,5.683367187E1
1.065041891E3,5.642334753E1
1.065143490E3,5.898727867E1
1.065250009E3,5.565889242E1
1.065356534E3,5.842249526E1
1.065458962E3,5.835640282E1
1.065560590E3,5.811224080E1
1.065667147E3,5.989715916E1
1.065773291E3,6.099081513E1
1.065876134E3,5.707015703E1
1.065978417E3,5.722211788E1
1.066084276E3,5.759384921E1
1.066190752E3,5.432199489E1
1.066293227E3,5.822712388E1
1.066395527E3,5.632988102E1
1.066497033E3,5.740237851E1
1.066600551E3,5.369330131E1
1.066702667E3,5.839490747E1
1.066808415E3,5.598920053E1
1.066910564E3,6.207263029E1
1.067012108E3,6.103373729E1
1.067118633E3,5.971301672E1
1.067225178E3,5.711256133E1
1.067327646E3,5.590684435E1
1.067429148E3,5.750628004E1
1.067534013E3,5.621785346E1
1.067640436E3,5.852383278E1
1.067744675E3,5.594410734E1
1.067846275E3,5.687619507E1
1.067952758E3,5.658421004E1
1.068059383E3,5.926677518E1
1.068161814E3,5.588655702E1
1.068263377E3,5.885850199E1
1.068369823E3,6.094262770E1
1.068476344E3,5.899048703E1
1.068579996E3,5.906152774E1
1.068686553E3,5.860447382E1
1.068793003E3,5.869546109E1
1.068895940E3,5.637153902E1
1.068997518E3,5.889587160E1
1.069102436E3,5.933399882E1
1.069208896E3,6.060147759E1
1.069313082E3,5.664346232E1
1.069415319E3,5.942916424E1
1.069520756E3,5.415656774E1
1.069624263E3,5.795397075E1
1.069730205E3,5.946262829E1
1.069831945E3,5.610401229E1
1.069937168E3,6.034915727E1
1.070042899E3,5.869446026E1
1.070147437E3,5.959890895E1
1.070249006E3,5.784028277E1
1.070355503E3,5.731326237E1
1.070460476E3,5.853016461E1
1.070565894E3,5.650660065E1
1.070668724E3,5.778915603E1
1.070775198E3,5.683710526E1
1.070879593E3,5.740735738E1
1.070981618E3,5.925474254E1
1.071083345E3,6.144040371E1
1.071185972E3,5.679485116E1
1.071287484E3,5.891956246E1
